ID,Tweet,Candidate,Stance,Preproc_Tweet,Tokens
1717,@omari_kwabs @QaabaYayha Ask him again bro you can't say the 18 years boy was shot from the order of @NAkufoAddo ....,Nana,0.0,  ask him again bro you can't say the  years boy was shot from the order of nana ,"['ask', 'him', 'again', 'bro', 'you', ""can't"", 'say', 'the', 'year', 'boy', 'wa', 'shot', 'from', 'the', 'order', 'of', 'nana']"
1719,@NAkufoAddo reduce the number of your ministers. Thank you !!,Nana,0.0,nana reduce the number of your ministers thank you ,"['nana', 'reduc', 'the', 'number', 'of', 'your', 'minist', 'thank', 'you']"
1720,@frema_adjei @NAkufoAddo How can you say this absolutely nonsense where you pple the only voters we had what sort of nonsense is this,Nana,0.0, nana how can you say this absolutely nonsense where you pple the only voters we had what sort of nonsense is this,"['nana', 'how', 'can', 'you', 'say', 'thi', 'absolut', 'nonsens', 'where', 'you', 'pple', 'the', 'onli', 'voter', 'we', 'had', 'what', 'sort', 'of', 'nonsens', 'is', 'thi']"
1721,"@HaatsoA @NAkufoAddo @JDMahama @ECGhanaOfficial Show evidence, where are your pink sheets",Nana,0.0, nana mahama  show evidence where are your pink sheets,"['nana', 'mahama', 'show', 'evid', 'where', 'are', 'your', 'pink', 'sheet']"
1725,@YawSabato @JDMahama @NAkufoAddo Can you specify where mahama applied force?,Nana,0.0, mahama nana can you specify where mahama applied force,"['mahama', 'nana', 'can', 'you', 'specifi', 'where', 'mahama', 'appli', 'forc']"
1728,@garyalsmith @NAkufoAddo Mahama is in the mix of this small boys  playing butterflies in his head,Nana,0.0, nana mahama is in the mix of this small boys  playing butterflies in his head,"['nana', 'mahama', 'is', 'in', 'the', 'mix', 'of', 'thi', 'small', 'boy', 'play', 'butterfli', 'in', 'hi', 'head']"
1729,.@NAkufoAddo Mr. President lock Ghana down till 5th or 6th January...,Nana,0.0,nana mr president lock ghana down till th or th january,"['nana', 'mr', 'presid', 'lock', 'ghana', 'down', 'till', 'th', 'or', 'th', 'januari']"
1732,@YawSabato @JDMahama @NAkufoAddo What force is he using?,Nana,0.0, mahama nana what force is he using,"['mahama', 'nana', 'what', 'forc', 'is', 'he', 'use']"
1734,@Obiba_ @NAkufoAddo He is one of the reasons Akuffo Addo lost most votes,Nana,0.0, nana he is one of the reasons akuffo addo lost most votes,"['nana', 'he', 'is', 'one', 'of', 'the', 'reason', 'akuffo', 'addo', 'lost', 'most', 'vote']"
1735,@iamfiidonkoh @NAkufoAddo Honestly I'm so ashamed watching them do this.. can never be part of a party like this. tweakai,Nana,0.0, nana honestly i'm so ashamed watching them do this can never be part of a party like this tweakai,"['nana', 'honestli', ""i'm"", 'so', 'asham', 'watch', 'them', 'do', 'thi', 'can', 'never', 'be', 'part', 'of', 'a', 'parti', 'like', 'thi', 'tweakai']"
1736,@Obaahemaaa_ @NAkufoAddo Just go the legal way. Simple!!,Nana,0.0, nana just go the legal way simple,"['nana', 'just', 'go', 'the', 'legal', 'way', 'simpl']"
1739,Disgust for the animal @NAkufoAddo  CAUSED IT ! https://t.co/DUzLuiVtCa https://t.co/0Fw7VGlB8V,Nana,0.0,disgust for the animal nana  caused it   ,"['disgust', 'for', 'the', 'anim', 'nana', 'caus', 'it']"
1741,"@iamfiidonkoh @NAkufoAddo Ask again ooo
They are mad",Nana,0.0," nana ask again ooo
they are mad","['nana', 'ask', 'again', 'ooo', 'they', 'are', 'mad']"
1747,"If @NAkufoAddo and the NPP had done this in 2012, would we be here now?",Nana,0.0,if nana and the npp had done this in  would we be here now,"['if', 'nana', 'and', 'the', 'npp', 'had', 'done', 'thi', 'in', 'would', 'we', 'be', 'here', 'now']"
1748,@atiku @NAkufoAddo Thanks baba president of Nigeria inshallahu,Nana,0.0, nana thanks baba president of nigeria inshallahu,"['nana', 'thank', 'baba', 'presid', 'of', 'nigeria', 'inshallahu']"
1753,@richardgyima @NAkufoAddo @FAsuobonteng Then follow me back,Nana,0.0, nana  then follow me back,"['nana', 'then', 'follow', 'me', 'back']"
1754,2012 by this time then we know say @NAkufoAddo Dey go court. These vibes Chale no need.,Nana,0.0, by this time then we know say nana dey go court these vibes chale no need,"['by', 'thi', 'time', 'then', 'we', 'know', 'say', 'nana', 'dey', 'go', 'court', 'these', 'vibe', 'chale', 'no', 'need']"
1755,Ah @NAkufoAddo what you dey do sef? Are you going to sit down and watch these people turn the illiterates and idiots against you? Are you ?,Nana,0.0,ah nana what you dey do sef are you going to sit down and watch these people turn the illiterates and idiots against you are you ,"['ah', 'nana', 'what', 'you', 'dey', 'do', 'sef', 'are', 'you', 'go', 'to', 'sit', 'down', 'and', 'watch', 'these', 'peopl', 'turn', 'the', 'illiter', 'and', 'idiot', 'against', 'you', 'are', 'you']"
1756,@bukolasaraki @NAkufoAddo Saraki you're always the best,Nana,0.0, nana saraki you're always the best,"['nana', 'saraki', ""you'r"", 'alway', 'the', 'best']"
1759,@adwoa_gyamfoa @NAkufoAddo We need to do it again.,Nana,0.0, nana we need to do it again,"['nana', 'we', 'need', 'to', 'do', 'it', 'again']"
1760,#IvotedJohnMahama #instagramdown soon Unwilling @NAkufoAddo will also be down ! https://t.co/xavRIwdBc8,Nana,0.0,#ivotedjohnmahama  soon unwilling nana will also be down  ,"['#ivotedjohnmahama', 'soon', 'unwil', 'nana', 'will', 'also', 'be', 'down']"
1761,Lockdown nextweek don @NAkufoAddo,Nana,0.0,lockdown nextweek don nana,"['lockdown', 'nextweek', 'don', 'nana']"
1764,@giantcobat @NAkufoAddo But after christmas.  We aint done with the soloku,Nana,0.0, nana but after christmas  we aint done with the soloku,"['nana', 'but', 'after', 'christma', 'we', 'aint', 'done', 'with', 'the', 'soloku']"
1766,@AsareCwesi @garyalsmith @NAkufoAddo Then I didn't hear him,Nana,0.0,  nana then i didn't hear him,"['nana', 'then', 'i', ""didn't"", 'hear', 'him']"
1767,"@garyalsmith @NAkufoAddo He has the right to have feelings, the constitution allows it.",Nana,0.0, nana he has the right to have feelings the constitution allows it,"['nana', 'he', 'ha', 'the', 'right', 'to', 'have', 'feel', 'the', 'constitut', 'allow', 'it']"
1770,@garyalsmith @NAkufoAddo Thy can go to court,Nana,0.0, nana thy can go to court,"['nana', 'thi', 'can', 'go', 'to', 'court']"
1772,"If @JDMahama refuses to congratulate @NAkufoAddo, stones will congratulate him!! https://t.co/5DH7UZXTAA",Nana,0.0,if mahama refuses to congratulate nana stones will congratulate him ,"['if', 'mahama', 'refus', 'to', 'congratul', 'nana', 'stone', 'will', 'congratul', 'him']"
1773,They are fools big ones ! Unwilling dierr we are Paa Supporting an illegitimate president @NAkufoAddo,Nana,0.0,they are fools big ones  unwilling dierr we are paa supporting an illegitimate president nana,"['they', 'are', 'fool', 'big', 'one', 'unwil', 'dierr', 'we', 'are', 'paa', 'support', 'an', 'illegitim', 'presid', 'nana']"
1776,@kayiadom @garyalsmith @NAkufoAddo This time he has said they have won Presidential too,Nana,0.0,  nana this time he has said they have won presidential too,"['nana', 'thi', 'time', 'he', 'ha', 'said', 'they', 'have', 'won', 'presidenti', 'too']"
1778,@BekumiOwura @garyalsmith @NAkufoAddo Oooh shawn....eno dey hia,Nana,0.0,  nana oooh shawneno dey hia,"['nana', 'oooh', 'shawneno', 'dey', 'hia']"
1779,@garyalsmith @NAkufoAddo So what will he do,Nana,0.0, nana so what will he do,"['nana', 'so', 'what', 'will', 'he', 'do']"
1780,@aj_exa @NAkufoAddo Hmmm we leave to see,Nana,0.0, nana hmmm we leave to see,"['nana', 'hmmm', 'we', 'leav', 'to', 'see']"
1781,"Willing or Unwilling??
@GHOneTV @Joy997FM @tv3_ghana @JDMahama @ECGhanaOfficial @NAkufoAddo #BridgetBema #AsieduNketiah #sammygyamfi",Nana,0.0,"willing or unwilling
   mahama  nana   #sammygyamfi","['will', 'or', 'unwil', 'mahama', 'nana', '#sammygyamfi']"
1783,@symplyriri @LiveYourlifeAK @NAkufoAddo Arrest that useless corrupt mahama this very moment,Nana,0.0,  nana arrest that useless corrupt mahama this very moment,"['nana', 'arrest', 'that', 'useless', 'corrupt', 'mahama', 'thi', 'veri', 'moment']"
1784,@MBuhari Best president in Africa @NAkufoAddo,Nana,0.0, best president in africa nana,"['best', 'presid', 'in', 'africa', 'nana']"
1787,@garyalsmith @NAkufoAddo Confident trickster,Nana,0.0, nana confident trickster,"['nana', 'confid', 'trickster']"
1791,He should go to court and stop talking plenty @NAkufoAddo @JDMahama https://t.co/9vQ3Fkca1W,Nana,0.0,he should go to court and stop talking plenty nana mahama ,"['he', 'should', 'go', 'to', 'court', 'and', 'stop', 'talk', 'plenti', 'nana', 'mahama']"
1792,@garyalsmith @NAkufoAddo And he goes on to say the NDC has won Parliamentary majority and ignores the Presidential......again,Nana,0.0, nana and he goes on to say the ndc has won parliamentary majority and ignores the presidentialagain,"['nana', 'and', 'he', 'goe', 'on', 'to', 'say', 'the', 'ndc', 'ha', 'won', 'parliamentari', 'major', 'and', 'ignor', 'the', 'presidentialagain']"
1793,@garyalsmith @NAkufoAddo This man a confident lier,Nana,0.0, nana this man a confident lier,"['nana', 'thi', 'man', 'a', 'confid', 'lier']"
1794,"@NAkufoAddo nana dont forget Ashanti region ooo.they are the reason why you won...Pick an ashanti to replace osafo marfo, we need new people",Nana,0.0,nana nana dont forget ashanti region ooothey are the reason why you wonpick an ashanti to replace osafo marfo we need new people,"['nana', 'nana', 'dont', 'forget', 'ashanti', 'region', 'ooothey', 'are', 'the', 'reason', 'whi', 'you', 'wonpick', 'an', 'ashanti', 'to', 'replac', 'osafo', 'marfo', 'we', 'need', 'new', 'peopl']"
1795,@garyalsmith @NAkufoAddo Stomach journalist,Nana,0.0, nana stomach journalist,"['nana', 'stomach', 'journalist']"
1801,@nanaoseiike @NAkufoAddo He's too old,Nana,0.0, nana he's too old,"['nana', ""he'"", 'too', 'old']"
1805,@NAkufoAddo dont include Osafo Marfo in your next government.,Nana,0.0,nana dont include osafo marfo in your next government,"['nana', 'dont', 'includ', 'osafo', 'marfo', 'in', 'your', 'next', 'govern']"
1806,@NAkufoAddo #FarmersProstests #FarmersProtest #Farmers  pls #sportfarmer Indian share more,Nana,0.0,nana     pls  indian share more,"['nana', 'pl', 'indian', 'share', 'more']"
1807,@symplyriri @NAkufoAddo So who are they going to sworn in,Nana,0.0, nana so who are they going to sworn in,"['nana', 'so', 'who', 'are', 'they', 'go', 'to', 'sworn', 'in']"
1810,@NAkufoAddo please what time? https://t.co/CuSxByoBLw,Nana,0.0,nana please what time ,"['nana', 'pleas', 'what', 'time']"
1819,@NAkufoAddo ready the troops boss,Nana,0.0,nana ready the troops boss,"['nana', 'readi', 'the', 'troop', 'boss']"
1823,"Any petition to get Osafo Marfo out of government will be supported.
Please @NAkufoAddo kindly heed to this cry of the masses!",Nana,0.0,"any petition to get osafo marfo out of government will be supported
please nana kindly heed to this cry of the masses","['ani', 'petit', 'to', 'get', 'osafo', 'marfo', 'out', 'of', 'govern', 'will', 'be', 'support', 'pleas', 'nana', 'kindli', 'heed', 'to', 'thi', 'cri', 'of', 'the', 'mass']"
1824,@NjeruHenry5 @RailaOdinga @NAkufoAddo It is true that in every society Fools must exist ?,Nana,0.0,  nana it is true that in every society fools must exist ,"['nana', 'it', 'is', 'true', 'that', 'in', 'everi', 'societi', 'fool', 'must', 'exist']"
1830,@markmoses44 @rkotoka @JohnAKufuor @NAkufoAddo Ask her again abufusem,Nana,0.0,   nana ask her again abufusem,"['nana', 'ask', 'her', 'again', 'abufusem']"
1831,@rkotoka @JohnAKufuor @NAkufoAddo Wst ever it is Npp stl won....,Nana,0.0,  nana wst ever it is npp stl won,"['nana', 'wst', 'ever', 'it', 'is', 'npp', 'stl', 'won']"
1835,"@kwadwosheldon I hope HE @NAkufoAddo listens to this.....
Almost everyone doesnt want him near the President",Nana,0.0," i hope he nana listens to this
almost everyone doesnt want him near the president","['i', 'hope', 'he', 'nana', 'listen', 'to', 'thi', 'almost', 'everyon', 'doesnt', 'want', 'him', 'near', 'the', 'presid']"
1836,@nelsonchamisa @NAkufoAddo And houses are being destroyed back home and you silent guys ahhhh,Nana,0.0, nana and houses are being destroyed back home and you silent guys ahhhh,"['nana', 'and', 'hous', 'are', 'be', 'destroy', 'back', 'home', 'and', 'you', 'silent', 'guy', 'ahhhh']"
1837,@NAkufoAddo be careful of the people around you ooo yooo !!!!,Nana,0.0,nana be careful of the people around you ooo yooo ,"['nana', 'be', 'care', 'of', 'the', 'peopl', 'around', 'you', 'ooo', 'yooo']"
1838,@CobbyBlacc @NAkufoAddo Lol he no dey see jm sef,Nana,0.0, nana lol he no dey see jm sef,"['nana', 'lol', 'he', 'no', 'dey', 'see', 'jm', 'sef']"
1839,@HillaryTaylorVI @NAkufoAddo As of now Ghana is fire.... riots https://t.co/aJ8T6fI8Ch,Nana,0.0, nana as of now ghana is fire riots ,"['nana', 'as', 'of', 'now', 'ghana', 'is', 'fire', 'riot']"
1842,"@Obiba_ @NAkufoAddo I don't get it, what yaw safo Marfo done? Everyone here is against his appointment",Nana,0.0, nana i don't get it what yaw safo marfo done everyone here is against his appointment,"['nana', 'i', ""don't"", 'get', 'it', 'what', 'yaw', 'safo', 'marfo', 'done', 'everyon', 'here', 'is', 'against', 'hi', 'appoint']"
1844,@augustinbh61 @NAkufoAddo We taya plus am.,Nana,0.0, nana we taya plus am,"['nana', 'we', 'taya', 'plu', 'am']"
1848,@Ofori_Mensah2 @NAkufoAddo I bore sef,Nana,0.0, nana i bore sef,"['nana', 'i', 'bore', 'sef']"
1849,@boiisrich @Obiba_ @NAkufoAddo Still.. unpopular effect,Nana,0.0,  nana still unpopular effect,"['nana', 'still', 'unpopular', 'effect']"
1853,@ManuelMcjunior @NAkufoAddo I spy the thing norr and I was like ei Mr President 3nba di agorc ooo,Nana,0.0, nana i spy the thing norr and i was like ei mr president nba di agorc ooo,"['nana', 'i', 'spi', 'the', 'thing', 'norr', 'and', 'i', 'wa', 'like', 'ei', 'mr', 'presid', 'nba', 'di', 'agorc', 'ooo']"
1859,"@NAkufoAddo  ADDO D, I beg please START MAKING ARRESTS.... I BEG YOU....
AT LEAST SAMMY GYAMFI OR ASIEDU NKETIAH P3 will make me happy",Nana,0.0,"nana  addo d i beg please start making arrests i beg you
at least sammy gyamfi or asiedu nketiah p will make me happy","['nana', 'addo', 'd', 'i', 'beg', 'pleas', 'start', 'make', 'arrest', 'i', 'beg', 'you', 'at', 'least', 'sammi', 'gyamfi', 'or', 'asiedu', 'nketiah', 'p', 'will', 'make', 'me', 'happi']"
1860,"@Kwame34580189 @bukolasaraki @NAkufoAddo Stolen what, are you ok",Nana,0.0,  nana stolen what are you ok,"['nana', 'stolen', 'what', 'are', 'you', 'ok']"
1862,@NAkufoAddo kindly retire Osafo Marfo please,Nana,0.0,nana kindly retire osafo marfo please,"['nana', 'kindli', 'retir', 'osafo', 'marfo', 'pleas']"
1863,@NAkufoAddo Man u don't win oooo,Nana,0.0,nana man u don't win oooo,"['nana', 'man', 'u', ""don't"", 'win', 'oooo']"
1865,"@ny48110211 @Obiba_ @NAkufoAddo Not only that, most of the ministries are useless. Chaley",Nana,0.0,  nana not only that most of the ministries are useless chaley,"['nana', 'not', 'onli', 'that', 'most', 'of', 'the', 'ministri', 'are', 'useless', 'chaley']"
1866,@alhajib29078354 @atiku @NAkufoAddo Seee small boy claiming alhaji here. No alhaji will spew such trash. U are justÃ¢â¬Â¦ https://t.co/FlpT250cPR,Nana,0.0,  nana seee small boy claiming alhaji here no alhaji will spew such trash u are just ,"['nana', 'seee', 'small', 'boy', 'claim', 'alhaji', 'here', 'no', 'alhaji', 'will', 'spew', 'such', 'trash', 'u', 'are', 'just']"
1868,"[JUST IN]

President @NAkufoAddo appoints transition team. 
#ElectionArena

#GhanaLive
#FirstToSpeak https://t.co/UVYi3IdziG",Nana,0.0,"just in]

president nana appoints transition team 



 ","['just', 'in', 'presid', 'nana', 'appoint', 'transit', 'team']"
1869,#Reduce your Government @NAkufoAddo @konkrumah @Obiba_,Nana,0.0, your government nana  ,"['your', 'govern', 'nana']"
1870,@atiku @NAkufoAddo Are we not emulate Chinese again ?,Nana,0.0, nana are we not emulate chinese again ,"['nana', 'are', 'we', 'not', 'emul', 'chines', 'again']"
1872,@hughes_onair @ECGhanaOfficial @NAkufoAddo @JDMahama It does not change the winner,Nana,0.0,  nana mahama it does not change the winner,"['nana', 'mahama', 'it', 'doe', 'not', 'chang', 'the', 'winner']"
1873,@Obiba_ @hall_martinson @NAkufoAddo I second,Nana,0.0,  nana i second,"['nana', 'i', 'second']"
1876,@Joy997FM @NAkufoAddo Am sure it been used already..,Nana,0.0, nana am sure it been used already,"['nana', 'am', 'sure', 'it', 'been', 'use', 'alreadi']"
1877,@Obiba_ @NAkufoAddo That's what I told my dad yestee. No nonsense.,Nana,0.0, nana that's what i told my dad yestee no nonsense,"['nana', ""that'"", 'what', 'i', 'told', 'my', 'dad', 'yeste', 'no', 'nonsens']"
1879,"President-elect @NAkufoAddo selects transition team.

#TransitionTeam
#Election2020 https://t.co/i1lb5c2LRo",Nana,0.0,"president-elect nana selects transition team


#election ","['president-elect', 'nana', 'select', 'transit', 'team', '#elect']"
1882,@AmaAsabea7 @NAkufoAddo Hey baby can plz have your number,Nana,0.0, nana hey baby can plz have your number,"['nana', 'hey', 'babi', 'can', 'plz', 'have', 'your', 'number']"
1883,"On behalf of 700gh twitter, we beg you @NAkufoAddo https://t.co/frT0xCIBbu",Nana,0.0,on behalf of gh twitter we beg you nana ,"['on', 'behalf', 'of', 'gh', 'twitter', 'we', 'beg', 'you', 'nana']"
1885,"@Arapkemeikimu @Nicksalat_ @RailaOdinga @NAkufoAddo We as Luos ,we are all with Mr Odinga",Nana,0.0,   nana we as luos we are all with mr odinga,"['nana', 'we', 'as', 'luo', 'we', 'are', 'all', 'with', 'mr', 'odinga']"
1889,@Arapkemeikimu @Nicksalat_ @RailaOdinga @NAkufoAddo Forget all about Mr Ruto.,Nana,0.0,   nana forget all about mr ruto,"['nana', 'forget', 'all', 'about', 'mr', 'ruto']"
1891,@kojo_bello @walkeriain @NAkufoAddo @JDMahama Tell your father to walk to his house to do that.,Nana,0.0,  nana mahama tell your father to walk to his house to do that,"['nana', 'mahama', 'tell', 'your', 'father', 'to', 'walk', 'to', 'hi', 'hous', 'to', 'do', 'that']"
1892,"@NAkufoAddo we are all begging you ,leave osafo marfo out of your Gov't. Plsssss I beg you",Nana,0.0,nana we are all begging you leave osafo marfo out of your gov't plsssss i beg you,"['nana', 'we', 'are', 'all', 'beg', 'you', 'leav', 'osafo', 'marfo', 'out', 'of', 'your', ""gov't"", 'plsssss', 'i', 'beg', 'you']"
